Order Date,Ship Mode,Customer Name,Segment,City,Product Name,Sales
2020-07-05,Standard Class,Kalyca Meade,Corporate,New York City,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95
2020-07-05,Standard Class,Paul Prost,Home Office,Holyoke,Bush Mission Pointe Library,301.96
2020-07-05,Standard Class,Kalyca Meade,Corporate,New York City,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82
2020-07-05,Standard Class,Kalyca Meade,Corporate,New York City,G.E. Halogen Desk Lamp Bulbs,13.96
2020-07-05,Standard Class,Sarah Jordon,Consumer,Pasadena,Novimex Turbo Task Chair,170.35
2020-07-05,Standard Class,Barbara Fisher,Corporate,Vineland,Newell 333,11.12
2020-07-07,Same Day,Darrin Martin,Consumer,Houston,Xerox 1990,21.12
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,Project Tote Personal File,98.21
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,Advantus Map Pennant Flags and Round Head Tacks,15.8
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96
2020-07-08,Standard Class,Kean Nguyen,Corporate,Dallas,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.63
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39
2020-07-08,Second Class,Matt Collins,Consumer,Philadelphia,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.98
2020-07-08,Standard Class,Claudia Bergmann,Corporate,Franklin,Tops Wirebound Message Log Books,6.58
2020-07-08,Standard Class,Emily Burns,Consumer,Nashville,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5.16
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,"Performers Binder/Pad Holder, Black",84.09
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,Prismacolor Color Pencil Set,79.36
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,GBC Recycled VeloBinder Covers,153.36
2020-07-08,Standard Class,Brian Thompson,Consumer,Clinton,Wilson Jones Active Use Binders,43.68
2020-07-08,Standard Class,Claudia Bergmann,Corporate,Franklin,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94
2020-07-09,Standard Class,Mike Vittorini,Consumer,San Bernardino,Large Capacity Hanging Post Binders,39.92
2020-07-09,Same Day,Eric Hoffmann,Consumer,Tempe,Accohide Poly Flexible Ring Binders,3.37
2020-07-10,Second Class,Shahid Collister,Consumer,Seattle,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.35
2020-07-10,First Class,Clytie Kelty,Consumer,Philadelphia,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8
2020-07-10,First Class,Clytie Kelty,Consumer,Philadelphia,Acco Suede Grain Vinyl Round Ring Binder,2.5
2020-07-10,First Class,Clytie Kelty,Consumer,Philadelphia,Newell 333,11.12
2020-07-10,First Class,Clytie Kelty,Consumer,Philadelphia,Novimex Fabric Task Chair,341.49
2020-07-10,First Class,Clytie Kelty,Consumer,Philadelphia,"Master Big Foot Doorstop, Beige",25.34
2020-07-10,First Class,Clytie Kelty,Consumer,Philadelphia,3M Organizer Strips,6.48
2020-07-10,Second Class,Shahid Collister,Consumer,Seattle,Xerox 1896,29.97
2020-07-10,First Class,Todd Sumrall,Corporate,Wilmington,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.84
2020-07-10,First Class,Todd Sumrall,Corporate,Wilmington,Wilson Electronics DB Pro Signal Booster,716.0
2020-07-10,First Class,Todd Sumrall,Corporate,Wilmington,Tuf-Vin Binders,221.06
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,Newell 32,6.91
2020-07-11,Standard Class,Fred McMath,Consumer,Amarillo,Vtech CS6719,307.17
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7.76
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,Geemarc AmpliPOWER60,148.48
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,Vtech CS6719,537.54
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,GE 2-Jack Phone Line Splitter,659.17
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,Tuff Stuff Recycled Round Ring Binders,1.93
2020-07-11,Second Class,Rob Lucas,Consumer,Chicago,"Global Push Button Manager's Chair, Indigo",383.61
2020-07-12,Second Class,Natalie DeCherney,Consumer,New York City,GBC Plastic Binding Combs,11.81
2020-07-12,Second Class,Natalie DeCherney,Consumer,New York City,Easy-staple paper,9.96
2020-07-12,First Class,Sara Luxemburg,Home Office,Houston,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.57
2020-07-12,Second Class,Neil Ducich,Corporate,Macon,Xerox 1931,38.88
2020-07-12,Second Class,Natalie DeCherney,Consumer,New York City,Safco Contoured Stacking Chairs,1931.04
2020-07-13,Second Class,Toby Gnade,Consumer,Mesa,"Hon Metal Bookcases, Black",127.76
2020-07-13,Second Class,Toby Gnade,Consumer,Mesa,SAFCO Arco Folding Chair,441.92
2020-07-13,Second Class,Toby Gnade,Consumer,Mesa,Xerox 1899,18.5
2020-07-13,Second Class,Toby Gnade,Consumer,Mesa,SAFCO Boltless Steel Shelving,272.74
2020-07-15,Standard Class,Michael Granlund,Home Office,Baltimore,"Acco Banker's Clasps, 5 3/4""-Long",11.52
2020-07-15,Same Day,Eleni McCrary,Corporate,San Francisco,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.15
2020-07-15,Standard Class,Michael Granlund,Home Office,Baltimore,"White Envelopes, White Envelopes with Clear Poly Window",137.25
2020-07-15,Standard Class,Michael Granlund,Home Office,Baltimore,"Global Manager's Adjustable Task Chair, Storm",150.98
2020-07-15,First Class,Katrina Edelman,Corporate,New York City,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9
2020-07-15,First Class,Katrina Edelman,Corporate,New York City,Petty Cash Envelope,80.88
2020-07-15,Same Day,Eleni McCrary,Corporate,San Francisco,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1348.7
2020-07-16,Standard Class,Victoria Brennan,Corporate,Houston,Avery 479,6.26
2020-07-16,Standard Class,Victoria Brennan,Corporate,Houston,Advantus T-Pin Paper Clips,14.43
2020-07-16,Second Class,Michael Paige,Corporate,Port Saint Lucie,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92
2020-07-16,Second Class,Jessica Myrick,Consumer,Bakersfield,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.47
2020-07-17,Second Class,Pauline Johnson,Consumer,New York City,"Eldon Expressions Wood Desk Accessories, Oak",7.38
2020-07-17,First Class,Karen Carlisle,Corporate,New York City,Newell 32,5.76
2020-07-17,Second Class,Pauline Johnson,Consumer,New York City,Economy Binders,3.33
2020-07-17,Standard Class,Roland Fjeld,Consumer,San Diego,Logitech G35 7.1-Channel Surround Sound Headset,519.96
2020-07-17,Second Class,Pauline Johnson,Consumer,New York City,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99
2020-07-18,First Class,Thais Sissman,Consumer,Phoenix,Wilson Jones DublLock D-Ring Binders,2.02
2020-07-19,Second Class,Ralph Kennedy,Consumer,South Bend,Xerox 1981,26.4
2020-07-19,Second Class,Ralph Kennedy,Consumer,South Bend,Eldon Portable Mobile Manager,141.4
2020-07-19,Second Class,Ralph Kennedy,Consumer,South Bend,Tops White Computer Printout Paper,97.82
2020-07-19,Standard Class,Russell Applegate,Consumer,Highland Park,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43
2020-07-19,Standard Class,Russell Applegate,Consumer,Highland Park,Pyle PMP37LED,153.58
2020-07-19,Standard Class,Russell Applegate,Consumer,Highland Park,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.94
2020-07-19,Second Class,Ralph Kennedy,Consumer,South Bend,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76
2020-07-19,Standard Class,Russell Applegate,Consumer,Highland Park,Avery Durable Binders,2.88
2020-07-19,Second Class,Ralph Kennedy,Consumer,South Bend,"White Envelopes, White Envelopes with Clear Poly Window",106.75
2020-07-19,Second Class,Ralph Kennedy,Consumer,South Bend,Imation Bio 8GB USB Flash Drive Imation Corp,831.2
2020-07-22,Standard Class,Tracy Hopkins,Home Office,New York City,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",128.82
2020-07-22,Standard Class,Tracy Hopkins,Home Office,New York City,Belkin F5C206VTEL 6 Outlet Surge,68.94
2020-07-22,Second Class,Melanie Seite,Consumer,Rochester,Acco 3-Hole Punch,10.51
2020-07-23,Standard Class,Shirley Schmidt,Home Office,Louisville,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94
2020-07-23,Standard Class,Shirley Schmidt,Home Office,Louisville,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09
2020-07-23,Standard Class,Shirley Schmidt,Home Office,Louisville,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86
2020-07-23,Standard Class,Shirley Schmidt,Home Office,Louisville,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06
2020-07-24,Second Class,Michelle Huthwaite,Consumer,Seattle,Plymouth Boxed Rubber Bands by Plymouth,9.42
2020-07-24,Standard Class,Ross Baird,Home Office,Philadelphia,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.18
2020-07-24,Standard Class,Yana Sorensen,Corporate,Montgomery,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",98.46
2020-07-24,Standard Class,Russell D'Ascenzo,Consumer,Los Angeles,Motorola L703CM,623.96
2020-07-24,Standard Class,Yana Sorensen,Corporate,Montgomery,"Bevis Round Conference Table Top, X-Base",358.58
2020-07-24,Second Class,Michelle Huthwaite,Consumer,Seattle,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.57
2020-07-24,Second Class,Michelle Huthwaite,Consumer,Seattle,"Sauder Forest Hills Library, Woodland Oak Finish",704.9
2020-07-24,Second Class,Michelle Huthwaite,Consumer,Seattle,Xerox 228,12.96
2020-07-25,Standard Class,Bart Pistole,Corporate,Oxnard,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14
2020-07-25,Standard Class,Cyma Kinney,Corporate,Glendale,Office Star - Contemporary Task Swivel Chair,266.35
2020-07-25,Standard Class,Helen Andreada,Consumer,San Francisco,Airmail Envelopes,167.86
2020-07-25,Standard Class,Bart Pistole,Corporate,Oxnard,Tuff Stuff Recycled Round Ring Binders,23.14
2020-07-25,Same Day,Alan Shonely,Consumer,Philadelphia,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.37
2020-07-25,Standard Class,Bart Pistole,Corporate,Oxnard,Newell 334,99.2
2020-07-25,First Class,Cynthia Arntzen,Consumer,Mesa,Bevis Boat-Shaped Conference Table,393.16
2020-07-26,Standard Class,Patrick Gardner,Consumer,Louisville,Mediabridge Sport Armband iPhone 5s,29.97
2020-07-29,First Class,Helen Andreada,Consumer,San Francisco,Presstex Flexible Ring Binders,10.92
2020-07-29,First Class,Helen Andreada,Consumer,San Francisco,Regeneration Desk Collection,5.28
2020-07-29,First Class,Gary Hansen,Home Office,Lakeville,"Global Stack Chair without Arms, Black",155.88
2020-07-29,Second Class,Corey Catlett,Corporate,Houston,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.79
2020-07-29,First Class,Helen Andreada,Consumer,San Francisco,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93
2020-07-30,Same Day,Rick Hansen,Consumer,New York City,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65
2020-07-30,Same Day,Rick Hansen,Consumer,New York City,"Bevis Round Bullnose 29"" High Table Top",1090.78
2020-07-30,Standard Class,Steve Chapman,Corporate,Saint Louis,"Acme 10"" Easy Grip Assistive Scissors",52.59
2020-07-30,Standard Class,Allen Rosenblatt,Corporate,Hattiesburg,Microsoft Sculpt Comfort Mouse,239.7
2020-07-30,Same Day,Rick Hansen,Consumer,New York City,Xerox 212,19.44
2020-07-31,Standard Class,Pauline Chand,Home Office,Los Angeles,Prang Dustless Chalk Sticks,6.72
2020-07-31,Standard Class,Pauline Chand,Home Office,Los Angeles,Hon 2111 Invitation Series Corner Table,1004.98
2020-08-01,Standard Class,Corey-Lock,Consumer,Seattle,Okidata C331dn Printer,558.4
2020-08-01,Second Class,Brad Eason,Home Office,Providence,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4
2020-08-01,Second Class,Brad Eason,Home Office,Providence,Logitech G700s Rechargeable Gaming Mouse,199.98
2020-08-01,Standard Class,Darren Koutras,Consumer,Springfield,Balt Split Level Computer Training Table,277.5
2020-08-01,Second Class,Brad Eason,Home Office,Providence,Office Star Flex Back Scooter Chair with White Frame,110.98
2020-08-01,Second Class,Brad Eason,Home Office,Providence,Plantronics MX500i Earset,128.85
2020-08-01,Standard Class,Corey-Lock,Consumer,Seattle,Ibico Presentation Index for Binding Systems,6.37
2020-08-04,Standard Class,Anna Häberlin,Corporate,Dallas,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.36
2020-08-04,Standard Class,Anna Häberlin,Corporate,Dallas,"Eldon Expressions Wood Desk Accessories, Oak",14.76
2020-08-04,Standard Class,Anna Häberlin,Corporate,Dallas,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.49
2020-08-04,Standard Class,Anna Häberlin,Corporate,Dallas,Stiletto Hand Letter Openers,23.04
2020-08-05,First Class,Michael Stewart,Corporate,Houston,Xerox 188,27.22
2020-08-05,Standard Class,Rachel Payne,Corporate,Houston,Xerox 1906,56.7
2020-08-05,Standard Class,Rachel Payne,Corporate,Houston,Avery 505,35.52
2020-08-05,Standard Class,Rachel Payne,Corporate,Houston,Avery Hole Reinforcements,6.23
2020-08-05,Standard Class,Rachel Payne,Corporate,Houston,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.2
2020-08-06,Standard Class,Jim Karlsson,Consumer,Philadelphia,Stanley Contemporary Battery Pencil Sharpeners,106.8
2020-08-06,Second Class,Eudokia Martin,Corporate,Springfield,Avery 50,25.06
2020-08-06,First Class,Noel Staavos,Corporate,Baltimore,"Acco Six-Outlet Power Strip, 4' Cord Length",77.58
2020-08-06,First Class,Kelly Williams,Consumer,Kirkwood,"Wilson Jones Hanging View Binder, White, 1""",28.4
2020-08-06,Standard Class,Parhena Norris,Home Office,Bakersfield,Cardinal Hold-It CD Pocket,19.15
2020-08-06,First Class,Kelly Williams,Consumer,Kirkwood,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94
2020-08-06,Second Class,Eudokia Martin,Corporate,Springfield,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
2020-08-06,Standard Class,Noel Staavos,Corporate,Boise,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.3
2020-08-07,Second Class,Denny Blanton,Consumer,Lawrence,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",39.66
2020-08-07,Same Day,Thomas Thornton,Consumer,San Francisco,Global Ergonomic Managers Chair,144.78
2020-08-07,Same Day,Thomas Thornton,Consumer,San Francisco,Presstex Flexible Ring Binders,7.28
2020-08-07,Standard Class,Rob Dowd,Consumer,Utica,Logitech G600 MMO Gaming Mouse,79.99
2020-08-07,Same Day,Thomas Thornton,Consumer,San Francisco,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.61
2020-08-07,Second Class,Denny Blanton,Consumer,Lawrence,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92
2020-08-07,Second Class,Denny Blanton,Consumer,Lawrence,GBC DocuBind P50 Personal Binding Machine,447.86
2020-08-08,First Class,Naresj Patel,Consumer,New York City,KI Conference Tables,382.81
2020-08-08,First Class,Naresj Patel,Consumer,New York City,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65
2020-08-08,First Class,Naresj Patel,Consumer,New York City,Belkin QODE FastFit Bluetooth Keyboard,247.8
2020-08-08,First Class,Naresj Patel,Consumer,New York City,GBC Ibimaster 500 Manual ProClick Binding System,1217.57
2020-08-08,First Class,Naresj Patel,Consumer,New York City,Artistic Insta-Plaque,47.04
2020-08-08,Standard Class,David Smith,Corporate,Detroit,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2
2020-08-08,Standard Class,David Smith,Corporate,Detroit,Bevis 36 x 72 Conference Tables,622.45
2020-08-08,First Class,Naresj Patel,Consumer,New York City,Longer-Life Soft White Bulbs,6.16
2020-08-08,First Class,Naresj Patel,Consumer,New York City,Xerox 1886,143.7
2020-08-08,First Class,Naresj Patel,Consumer,New York City,"Tennsco Lockers, Gray",41.96
2020-08-08,Standard Class,Monica Federle,Corporate,New York City,OIC Stacking Trays,10.02
2020-08-08,Standard Class,David Smith,Corporate,Detroit,Rogers Deluxe File Chest,21.98
2020-08-08,Standard Class,Monica Federle,Corporate,New York City,Xerox 1885,144.12
2020-08-08,First Class,Naresj Patel,Consumer,New York City,Nortel Meridian M3904 Professional Digital phone,307.98
2020-08-08,Second Class,Hallie Redmond,Home Office,Milwaukee,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4
2020-08-08,Standard Class,Ruben Ausman,Corporate,Jacksonville,Avery File Folder Labels,4.61
2020-08-08,First Class,Naresj Patel,Consumer,New York City,Panasonic KX-TG9471B,979.95
2020-08-09,Standard Class,William Brown,Consumer,Redmond,Fellowes 8 Outlet Superior Workstation Surge Protector,133.47
2020-08-09,Standard Class,William Brown,Consumer,Redmond,AT&T 1080 Corded phone,438.37
2020-08-09,Standard Class,Julie Kriz,Home Office,Eagan,Peel-Off China Markers,29.79
2020-08-09,Standard Class,Julie Kriz,Home Office,Eagan,Avery 489,41.4
2020-08-09,Standard Class,Julie Kriz,Home Office,Eagan,Avery 480,3.75
2020-08-09,Standard Class,William Brown,Consumer,Redmond,OtterBox Commuter Series Case - Samsung Galaxy S4,139.94
2020-08-09,Standard Class,Bill Donatelli,Consumer,Detroit,GBC Binding covers,64.75
2020-08-10,Standard Class,Philisse Overcash,Home Office,New York City,Newell 330,11.96
2020-08-10,Standard Class,Philisse Overcash,Home Office,New York City,AT&T 841000 Phone,138.0
2020-08-10,Standard Class,Barry Weirich,Consumer,Raleigh,"Executive Impressions 13"" Clairmont Wall Clock",46.15
2020-08-12,First Class,Grace Kelly,Corporate,Greensboro,Newell 309,64.68
2020-08-12,Second Class,Ralph Arnett,Consumer,Richmond,Avery Round Ring Poly Binders,11.36
2020-08-12,Standard Class,Clytie Kelty,Consumer,Marietta,3-ring staple pack,5.64
2020-08-12,Same Day,Sandra Flanagan,Consumer,Pomona,Ultra Door Pull Handle,31.56
2020-08-12,Standard Class,Odella Nelson,Corporate,Yucaipa,50 Colored Long Pencils,50.8
2020-08-12,First Class,Ed Jacobs,Consumer,Philadelphia,Fellowes High-Stak Drawer Files,422.86
2020-08-14,Standard Class,Tim Taslimi,Corporate,Los Angeles,Fellowes Super Stor/Drawer Files,323.1
2020-08-14,Standard Class,Richard Eichhorn,Consumer,Oakland,Mobile Personal File Cube,70.26
2020-08-14,Standard Class,Richard Eichhorn,Consumer,Oakland,Tensor Computer Mounted Lamp,104.23
2020-08-15,Standard Class,John Murray,Consumer,Phoenix,Avery 488,5.04
2020-08-15,Standard Class,Joni Wasserman,Consumer,Philadelphia,O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47
2020-08-15,Standard Class,Sung Pak,Corporate,Philadelphia,Cisco IP Phone 7961G-GE VoIP phone,519.79
2020-08-15,Standard Class,John Murray,Consumer,Phoenix,Newell 346,2.3
